phone_number,name,full_address,latitude,longitude,review_count,rating,website,types,city,verified,country,country_corrected,open_info,cluster_type,distance_to_centroid
1,LIFE Pharmacy - Real 3,1,25.257556,55.306796,124.0,4.4,1,"Pharmacy, Baby store, Beauty product supplier, Beauty supply store, Drug store, Health and beauty shop, Sports nutrition store, Vitamin & supplements store",Dubai,True,United Arab Emirates,United Arab Emirates,1,44,0.292911768538691
0,Hurghada Museum,1,27.1605512,33.8214559,991.0,4.4,1,Museum,Hurghada 1,True,Egypt,Egypt,1,82,0.4203853938782777
1,"Deira Travel And Tourist Agency Co. LLC, Head Office",1,25.2716709,55.3263142,139.0,4.0,1,Travel agency,Dubai,True,United Arab Emirates,United Arab Emirates,1,13,0.29325305963268145
1,Carget Automotive,1,52.1734402,-106.6607793,789.0,4.6,1,"Used car dealer, Auto repair shop, Car dealer, Car finance and loan company, Car leasing service, Car rental agency, Consignment shop",Saskatoon,True,"SK, Canada",Canada,1,213,1.4687988331028543
0,Dammers Arcade,1,52.10456,5.0936753,7.0,3.3,0,Casino,Utrecht,False,Netherlands,Netherlands,1,88,0.35485151035582624
1,ProWash - 1080,1,25.09248,55.186731,717.0,4.8,1,"Car wash, Pressure washing service",Dubai,True,United Arab Emirates,United Arab Emirates,1,56,0.2895189323465523
0,Mashreq Bank ATM,1,25.38549,55.4852751,7.0,3.7,0,Bank,Ajman,False,United Arab Emirates,United Arab Emirates,1,203,0.2960214271628251
1,Geldmaat,1,52.09005,5.245857,32.0,4.4,1,ATM,Zeist,False,Netherlands,Netherlands,1,168,0.3522659135136862
1,Anne-Maries,1,55.1222449,-3.3557098,17.0,5.0,1,"Dress store, Women's clothing store",Lockerbie,False,United Kingdom,United Kingdom,1,10,0.49815833327926073
1,1,1,52.0878952,5.2090368,15.0,4.5,1,Roofing contractor,Zeist,True,Netherlands,Netherlands,1,338,0.35290664023840884
1,Fidelity Hotels & Resorts,1,50.1167012,8.6857214,1.0,5.0,1,Hotel,Frankfurt,True,Germany,Germany,0,132,0.30140357170948157
0,Al khawaneej,1,25.230861,55.555032,32.0,4.4,0,Tire shop,Dubai,False,United Arab Emirates,United Arab Emirates,0,290,0.29386641139385017
0,Blue Nile lilhobob waltawabel,1,23.6581192,53.7281412,32.0,4.4,0,Grocery store,Abu Dhabi,False,United Arab Emirates,United Arab Emirates,0,427,0.25831640784782267
1,New West Zone Supermarket - Al Fahidi,1,25.2591094,55.2953567,286.0,3.9,1,"Department store, Grocery store, Hypermarket, Supermarket",Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.29287461898036565
1,Embassy Suites Hotel,1,25.2589485,55.3241396,32.0,4.4,0,Hotel,Dubai,False,United Arab Emirates,United Arab Emirates,0,132,0.29303040083426846
1,MPQ Travel & Tourism,1,25.2305925,55.2725909,255.0,4.5,1,"Travel agency, Tour operator",Dubai,True,United Arab Emirates,United Arab Emirates,1,13,0.2922772498249154
0,Car Parking موقف سيارات,1,25.26255,55.3189348,32.0,4.4,0,Parking lot,Dubai,False,United Arab Emirates,United Arab Emirates,0,226,0.2930613312723581
0,Maktoum Fandi Grocery,1,23.6502395,53.7039089,2.0,3.0,0,Grocery store,Abu Dhabi,False,United Arab Emirates,United Arab Emirates,0,427,0.2580774633413122
1,Travel Plan Dubai,1,25.2686829,55.3039385,31.0,4.8,1,"Tour agency, Sightseeing tour agency, Tour operator",Dubai,True,United Arab Emirates,United Arab Emirates,1,209,0.2930803618552285
1,Police Scotland,1,55.0701728,-3.6094849,32.0,4.4,1,Police department,Dumfries,True,United Kingdom,United Kingdom,0,50,0.5025911315821726
1,Holland Park Roofers,0,52.2356018,-0.6756909,4.0,5.0,1,"Roofing contractor, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,1,338,0.4543573030451117
1,Steven F. Udvar-Hazy Center,1,38.9109189,-77.44420749999999,1000.0,4.9,1,"Museum, Museum of space history, Tourist attraction",Chantilly,True,VA,USA,1,82,0.9143310517961171
0,Aars World Fitness Club,1,25.2975914,55.3827924,93.0,4.6,0,"Gym, Fitness center, Personal trainer",Dubai,False,United Arab Emirates,United Arab Emirates,1,99,0.29399489291196074
1,Inverness Bus Station,1,57.480885,-4.225423999999999,48.0,3.0,0,Bus station,Inverness,True,United Kingdom,United Kingdom,0,492,0.5148624113166257
0,Waldfriedhof Oberrad,1,50.0941952,8.733555599999999,17.0,4.7,1,Cemetery,Frankfurt,False,Germany,Germany,1,190,0.3007223594174761
1,Wrod Shatee Muwaileh Flowers & Natural Plants Tr LLC SP,1,25.2997765,55.4463083,10.0,4.6,1,Florist,Sharjah,True,United Arab Emirates,United Arab Emirates,1,223,0.29438609018815254
1,Enterprise Rent-A-Car,1,39.7453133,-75.3148708,137.0,4.1,1,"Car rental agency, Van rental agency",Swedesboro,True,NJ,USA,1,213,0.8821729673449162
1,LIFE Pharmacy - Life Abu Hail,1,25.278123,55.347186,281.0,4.8,1,"Pharmacy, Sports nutrition store",Dubai,True,United Arab Emirates,United Arab Emirates,1,415,0.29347519930416965
1,Lincoln Museum,1,53.2320073,-0.5374372,1000.0,4.5,1,"Museum, Art gallery, Tourist attraction",Lincoln,True,United Kingdom,United Kingdom,1,82,0.4502938442094703
1,Six Flags Magic Mountain,1,34.4249209,-118.5958464,1000.0,4.5,1,"Theme park, Amusement park, Roller coaster, Tourist attraction, Water park",Valencia,True,CA,USA,1,22,1.6113017324149808
1,Al Tanseeq Accounts & Internal Audit Services,1,25.3462553,55.4209317,32.0,4.4,0,Accounting firm,Sharjah,False,United Arab Emirates,United Arab Emirates,1,78,0.29501228590358136
1,Nations - EStay Hotel - Etisalat Academy,1,25.2593862,55.4109859,1000.0,4.5,0,"Sushi restaurant, Brazilian pastelaria, Brazilian restaurant, Delivery Chinese restaurant, Japanese restaurant, Pizza delivery, Pizza restaurant, Sushi takeaway",Dubai,True,United Arab Emirates,United Arab Emirates,1,244,0.2935204105513113
1,Casino City,1,52.3752323,4.898147,20.0,3.3,1,Casino,Amsterdam,False,Netherlands,Netherlands,1,88,0.3575400484807251
1,Greenline Certificate Attestation Service,1,25.2642067,55.3852467,75.0,4.9,1,"Embassy, Certification agency, Consultant, Notary public, Transcription service",Dubai,True,United Arab Emirates,United Arab Emirates,1,496,0.2934563241389622
1,Dowagiac District Library,1,41.9830262,-86.1105366,37.0,4.2,1,Library,Dowagiac,True,MI,USA,1,248,1.0742171812196475
0,Al Warqa Park Parking,1,25.1888323,55.4211498,23.0,4.5,0,Park,Dubai,False,United Arab Emirates,United Arab Emirates,0,181,0.29241155565622035
1,Brush and Tools Technical Service,1,25.2208387,55.2806949,4.0,5.0,0,"Painter, Cleaners, Handyman/Handywoman/Handyperson, Interior fitting contractor, Landscaper, Moving and storage service, Property maintenance, Sanitation service, Tile contractor, Window cleaning service",Dubai,True,United Arab Emirates,United Arab Emirates,1,81,0.2921600804373091
1,Mashreq ATM - Al Ghurair Exchange-Sharjah Ind. Area 5,1,25.318363,55.409168,1.0,1.0,1,ATM,Sharjah,True,United Arab Emirates,United Arab Emirates,1,168,0.29448538179869754
1,Museum of Anthropology at UBC,1,49.2695015,-123.2594409,1000.0,4.6,1,"Heritage museum, Art museum, Museum, Tourist attraction",Vancouver,True,"BC, Canada",Canada,0,186,1.7340043499607192
1,Sutton Amusement Co,1,35.5938369,-77.35337369999999,2.0,5.0,0,Amusement machine supplier,Greenville,False,NC,USA,0,22,0.9003382450073141
1,Sharjah Classic Cars Museum,1,25.3176718,55.5256902,1000.0,4.5,1,"Museum, Tourist attraction",Sharjah,True,United Arab Emirates,United Arab Emirates,1,82,0.2951303536739653
1,Sicilia Bakery,1,25.310651,55.4599808,10.0,4.8,0,Bakery,Sharjah,False,United Arab Emirates,United Arab Emirates,1,445,0.2946426567498219
1,اوليفيا للزهور olivia flower,1,25.3140326,55.3760255,54.0,4.5,1,"Florist, Painting, Party planner",Sharjah,True,United Arab Emirates,United Arab Emirates,1,223,0.2942293293996102
1,Arlington National Cemetery,1,38.8768684,-77.0707857,1000.0,4.8,1,"Military cemetery, Cemetery, Historical landmark, Tourist attraction",Arlington,True,VA,USA,1,392,0.9078671953533501
1,Al Ahalia Pharmacy,1,25.2598376,55.2934628,1.0,5.0,0,Pharmacy,Dubai,False,United Arab Emirates,United Arab Emirates,0,415,0.2928762849931228
0,"Iranian Mosque, Bur Dubai",1,25.2637148,55.29411,32.0,4.4,0,Mosque,Dubai,False,United Arab Emirates,United Arab Emirates,0,447,0.29294407365961195
1,Bollywood Rocks Night Lounge,1,25.2650457,55.3222266,8.0,4.8,0,Night club,Dubai,True,United Arab Emirates,United Arab Emirates,1,207,0.2931208084010727
1,Millennium Supermarket,1,25.237924,55.308906,32.0,4.4,0,"Supermarket, Grocery store",Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.2925982455663442
0,chammaki school area,1,25.2787811,55.4016997,2.0,5.0,0,School,Dubai,True,United Arab Emirates,United Arab Emirates,0,204,0.29378914314291793
1,Bookworld UAE,1,25.4052347,55.5136187,32.0,4.4,1,E commerce agency,Ajman,True,United Arab Emirates,United Arab Emirates,1,364,0.29650737158598206
0,sun and sands hotel (فندق شمس والرمال),1,25.2609411,55.3237742,315.0,3.2,0,Hotel,Dubai,True,United Arab Emirates,United Arab Emirates,0,132,0.2930613782274785
1,ENOC | 1618 | International city,1,25.1584064,55.4037296,27.0,3.1,1,"Gas station, Convenience store",Dubai,True,United Arab Emirates,United Arab Emirates,1,492,0.29181085002988555
1,Ramzi Assi Dental Center,1,25.333352,55.3926605,58.0,4.0,1,"Dentist, Cosmetic dentist, Dental clinic, Orthodontist, Teeth whitening service",Sharjah,True,United Arab Emirates,United Arab Emirates,1,486,0.2946413826668406
1,Cleopatra laundry,1,25.3006829,55.3738385,2.0,5.0,0,Laundry,Sharjah,True,United Arab Emirates,United Arab Emirates,1,118,0.2939962909125645
1,مجوهرات سنكري / Sankari jewelry,1,25.2713429,55.2975816,28.0,5.0,1,"Jewelry manufacturer, Jewelry designer, Jewelry exporter",Dubai,True,United Arab Emirates,United Arab Emirates,1,92,0.29308950947416607
1,Al hijab house trading,1,25.2769981,55.3377867,32.0,4.4,0,Women's clothing store,Dubai,False,United Arab Emirates,United Arab Emirates,1,418,0.2934046019315512
1,Lothian and Borders Police,1,55.7786288,-2.3459393,32.0,4.4,1,Police station,Duns,True,United Kingdom,United Kingdom,0,50,0.48063441080969005
0,Restoration House,1,25.2644218,55.3000076,1.0,4.0,0,Museum,Dubai,False,United Arab Emirates,United Arab Emirates,0,82,0.2929881727703912
1,Medical College (College of Medicine) - Ajman University,1,25.4128693,55.5042393,3.0,5.0,1,University hospital,Ajman,False,United Arab Emirates,United Arab Emirates,0,7,0.29658053777943644
1,Aquarium Service Eindhoven,1,51.4220798,5.462862599999999,8.0,5.0,0,Aquarium,Eindhoven,True,Netherlands,Netherlands,0,84,0.35053546918965406
1,BeatX Fitness,1,25.2197764,55.2769757,75.0,4.9,0,"Gym, Fitness center",Dubai,False,United Arab Emirates,United Arab Emirates,1,99,0.29212206943328545
0,University,1,23.6791299,53.6896905,32.0,4.4,0,Hotel,Abu Dhabi,False,United Arab Emirates,United Arab Emirates,0,132,0.2585041200001011
0,Mohammed Rafique & Mohammed Ansarul Grocery.,1,25.274545,55.3030052,32.0,4.4,0,Convenience store,Dubai,False,United Arab Emirates,United Arab Emirates,0,427,0.29317234285663657
1,AutoPro - 7635,1,25.2389664,55.5322753,51.0,5.0,1,"Auto repair shop, Auto air conditioning service, Auto electrical service, Auto spring shop, Brake shop, Car battery store, Car repair and maintenance service, Chauffeur service, Oil change service, Tire shop",Dubai,True,United Arab Emirates,United Arab Emirates,1,260,0.29386963498622937
1,Chowking Restaurant Al Nahda,1,25.2978145,55.3822682,862.0,4.2,1,Delivery Chinese restaurant,Dubai,True,United Arab Emirates,United Arab Emirates,1,109,0.2939956688593253
1,Mariam Abdelmalek,1,25.1124317,55.138978,1.0,5.0,0,Physical therapist,Dubai,True,United Arab Emirates,United Arab Emirates,0,360,0.2895913914052611
1,Preet Jewellers,1,50.1082611,8.6688359,52.0,3.9,0,"Jeweler, Jewelry store",Frankfurt,True,Germany,Germany,1,92,0.301728622664503
1,Fit Rent-Sharjah International Airport,0,25.3341649,55.516131,32.0,4.4,0,"Car rental agency, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,1,213,0.2953482441466516
1,Bailcha Group,1,25.2806753,55.3806671,10.0,4.9,1,"Painter, Building materials supplier, Construction material wholesaler, Serviced apartment",Dubai,True,United Arab Emirates,United Arab Emirates,0,225,0.2937032260166811
1,Hotel Alleenhof,1,50.1304084,8.6880236,17.0,2.8,0,Hotel,Frankfurt,False,Germany,Germany,0,132,0.30129468972803153
1,Moftah AlMostaqbal,1,25.2754383,55.3090536,825.0,4.0,1,Supermarket,Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.2932203852915586
1,Al Neemah Automatic Laundry,1,25.308989,55.369166,32.0,4.4,0,Laundry,Sharjah,False,United Arab Emirates,United Arab Emirates,0,118,0.2941078153358793
1,محارة البحر كفيتيريا Seashell Cafeteria‎,1,25.3637475,55.4354351,28.0,3.4,1,"Cafe, Fast food restaurant, Juice shop, Restaurant",Sharjah,True,United Arab Emirates,United Arab Emirates,1,426,0.2953825330325736
1,Marshall Roofing & Siding,0,39.9778214,-75.24983,1.0,5.0,1,"Roofing contractor, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,1,338,0.8821875205326484
0,_,1,41.513656,-90.521671,32.0,4.4,0,Bus stop,Rock Island Arsenal,True,IL,USA,0,66,1.1468107983463123
1,Jawa City,1,52.3570161,4.8440726,32.0,4.4,1,City Hall,Amsterdam,False,Netherlands,Netherlands,0,434,0.358518792475096
0,Old Cemetery Cappel,1,50.7740665,8.7706111,32.0,4.4,1,Cemetery,Marburg,False,Germany,Germany,0,190,0.29679037799834307
0,Liquor Cold Beer Sundries,1,40.7930498,-74.1847171,1.0,5.0,0,Liquor store,Bloomfield,False,NJ,USA,0,191,0.8684309961755281
1,Al RUKN Al SHAMIL TYRES REPAIRS الركن الشامل,1,25.2951005,55.6101769,2.0,5.0,0,Car repair and maintenance service,Sharjah,True,United Arab Emirates,United Arab Emirates,1,56,0.29524232522091415
1,Al Ain Ahlia Insurance Company - Dubai Branch,1,25.277605,55.307228,199.0,3.5,1,Insurance agency,Dubai,True,United Arab Emirates,United Arab Emirates,1,267,0.29324623901294306
1,Just Buy Cycles - The Cycle Store,1,9.4757986,76.3378106,91.0,4.6,1,"Bicycle Shop, Bicycle rack, Bicycle rental service",Alappuzha,True,"Kerala, India",India,1,55,0.43086864718550044
0,Celtic Park Sports Bar,1,55.8502094,-4.2070355,12.0,4.7,1,Bar,Glasgow,True,United Kingdom,United Kingdom,1,475,0.5131358538391444
1,Sharjah Premiere Hotel & Resort,1,25.3452921,55.3674659,771.0,4.1,1,"Hotel, Lodging",Sharjah,True,United Arab Emirates,United Arab Emirates,0,132,0.2946992613346246
1,Zainab diary,0,25.1217441,55.3169596,32.0,4.4,0,"Accounting firm, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,1,78,0.29071965959115
0,Cemetery,1,50.1775161,7.642738,2.0,5.0,0,Cemetery,Boppard,False,Germany,Germany,1,190,0.31854802984783004
0,Khan Beach Park,1,25.3332703,55.3575714,9.0,4.2,0,Park,Sharjah,False,United Arab Emirates,United Arab Emirates,0,181,0.29444554005770435
1,Ramada Plaza by Wyndham Dubai Deira,1,25.2700922,55.3311246,1000.0,4.2,1,"Hotel, Inn, Motel",Dubai,True,United Arab Emirates,United Arab Emirates,0,64,0.29325346830540433
1,Vintage Car Works,1,25.1362793,55.2225503,148.0,4.8,1,"Car wash, Auto dent removal service, Auto painting, Vehicle wrapping service, Window tinting service",Dubai,True,United Arab Emirates,United Arab Emirates,1,56,0.29044038382010146
1,VISA CENTER - Visa Russia / India / China,1,50.1189798,8.6799055,38.0,3.4,1,"Visa and passport office, Visa consulting service",Frankfurt,True,Germany,Germany,1,13,0.3014888390958236
0,High Definition Painting,0,33.9069684,-118.076909,32.0,4.4,1,"Painter, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,0,81,1.6014851595007478
1,Catholic church of St. Mary,1,50.2264391,8.6136546,51.0,4.6,1,Catholic church,Bad Homburg,True,Germany,Germany,1,201,0.3020484844121312
0,Winston,1,25.2659559,55.3571848,110.0,3.6,0,Lounge,Dubai,False,United Arab Emirates,United Arab Emirates,0,64,0.29332922582409665
1,Hala Arjaan by Rotana,1,24.5013954,54.3779167,1000.0,4.4,1,Hotel,Abu Dhabi,True,United Arab Emirates,United Arab Emirates,0,132,0.27550484553546173
1,Al Qubaa Engineering and Turning L.L.C,1,25.3132393,55.6211582,9.0,4.6,0,"Forklift dealer, Diesel engine repair service, Machine maintenance service, Machine repair service",Sharjah,True,United Arab Emirates,United Arab Emirates,1,38,0.29560448822277086
1,Creek Campground,1,39.3196283,-120.2326987,44.0,4.6,1,Campground,Truckee,False,CA,USA,0,108,1.6495420203695157
1,mercy ladies salon,1,25.3025822,55.3773273,108.0,4.7,0,Beauty salon,Sharjah,True,United Arab Emirates,United Arab Emirates,1,44,0.2940470909270336
1,Snellen Dakbedekkingen,1,52.084558,5.4202631,7.0,4.9,1,Roofing contractor,Woudenberg,False,Netherlands,Netherlands,0,338,0.3492738303558086
0,Cemetery Wachenbuchen (new)),1,50.1731583,8.858472299999999,1.0,3.0,1,Cemetery,Maintal,False,Germany,Germany,0,190,0.29823200318062937
1,Bin Maneeah Electronics Trading,1,25.2725598,55.3094861,1.0,1.0,0,Electronics store,Dubai,False,United Arab Emirates,United Arab Emirates,0,17,0.293175084161766
0,Sharjah Islamic Bank ATM,1,25.3152411,55.4248321,32.0,4.4,1,Bank,Sharjah,False,United Arab Emirates,United Arab Emirates,0,203,0.2945212741386319
1,Smart Green Baqala,1,23.6160289,53.7041823,3.0,5.0,0,Grocery store,Abu Dhabi,False,United Arab Emirates,United Arab Emirates,1,427,0.2575004838817281
1,Geldmaat,1,52.086809,5.240805,32.0,4.4,1,ATM,Zeist,False,Netherlands,Netherlands,1,168,0.35236177539703795
1,Police Scotland,1,55.8412137,-4.225757,32.0,4.4,1,Police department,Glasgow,True,United Kingdom,United Kingdom,0,50,0.5134591385420998
1,BSD Prime,1,25.1648925,55.4084034,26.0,5.0,1,"Accountant, Tax consultant, Accounting firm, Auditor, Bookkeeping service, Chartered accountant, Tax preparation, Tax preparation service",Dubai,True,United Arab Emirates,United Arab Emirates,1,131,0.2919443052550205
1,Encore Las Vegas,1,36.1294396,-115.164314,1000.0,4.6,1,"Casino, Resort hotel, Hotel, Tourist attraction",Las Vegas,True,NV,USA,0,132,1.554740553280813
1,Hotel Pension Schneider,1,50.1085703,8.6656289,15.0,4.1,1,Hotel,Frankfurt,False,Germany,Germany,0,132,0.30178051010411017
0,Bus Terminal (Stance F),1,55.882839,-3.517567,5.0,4.8,0,Bus station,Livingston,True,United Kingdom,United Kingdom,0,492,0.5011182868532599
0,Parking lot,1,25.1963778,55.2623624,32.0,4.4,0,Parking lot,Dubai,False,United Arab Emirates,United Arab Emirates,0,226,0.29165423657100736
1,Anwar Puthiyapurayil Furnitures Trading LLC,1,25.2659408,55.3828915,16.0,4.9,1,"Furniture store, Carpet store, Carpet wholesaler, Curtain supplier and maker, Furniture maker, Office furniture store, Sofa store, Upholstery shop, Wallpaper installer, Wallpaper store",Dubai,True,United Arab Emirates,United Arab Emirates,1,61,0.29347188161187243
1,Discount Shoes,1,28.3345544,-81.50088099999999,1.0,4.0,0,Shoe store,Kissimmee,False,FL,USA,1,182,0.9580822354439018
0,Sainsbury's,1,54.8950693,-2.9459661,32.0,4.4,0,Bus stop,Carlisle,True,United Kingdom,United Kingdom,0,66,0.4910354430014229
1,Police Scotland Edinburgh Airport Police Station,1,55.9449096,-3.3667065,32.0,4.4,1,Police station,Edinburgh,True,United Kingdom,United Kingdom,0,50,0.4985126773423837
0,Coral Vita Visitor Centre,1,25.2599549,55.2804794,32.0,4.4,0,Tourist attraction,Dubai,False,United Arab Emirates,United Arab Emirates,1,107,0.2928070369557474
1,HomeGoods,1,39.154337,-77.06469,322.0,4.5,1,"Department store, Bathroom supply store, Bedding store, Furniture store, Home goods store, Kitchen supply store, Linens store, Outdoor furniture store",Olney,True,MD,USA,1,277,0.9089679891880669
